0.006,137,15,6,111,5,0,0,0
0.003,68,2,4,60,2,0,0,0
0.003,90,4,8,75,3,0,0,0
0.003,57,3,1,53,0,0,0,0
0.003,61,2,0,58,1,0,0,0
0.003,64,2,1,60,1,0,0,0
0.003,56,2,0,54,0,0,0,0
0.003,50,2,2,46,0,0,0,0
0.003,69,1,6,61,1,0,0,0
0.003,77,2,1,72,2,0,0,0
0.003,72,3,4,65,0,0,0,0
0.003,68,2,0,65,1,0,0,0
0.003,67,3,3,61,0,0,0,0
0.003,62,2,2,58,0,0,0,0
0.003,82,2,6,71,3,0,0,0
0.003,59,3,0,56,0,0,0,0
0.003,70,5,0,64,1,0,0,0
0.003,61,2,2,54,4,0,0,0
0.003,60,2,2,57,0,0,0,0
0.003,55,5,2,48,0,0,0,0
0.003,69,2,0,65,2,0,0,0
0.003,64,3,4,56,1,0,0,0
0.003,72,5,4,62,2,0,0,0
0.003,57,5,2,49,1,0,0,0
0.003,63,3,3,57,1,0,0,0
0.003,64,3,2,58,1,0,0,0
0.003,57,1,0,56,0,0,0,0
0.003,56,2,2,50,2,0,0,0
0.003,62,6,1,52,3,0,0,0
0.003,65,3,5,56,1,0,0,0
0.003,88,2,1,83,2,0,0,0
0.003,55,3,0,48,4,0,0,0
0.003,69,11,2,55,1,0,0,0
0.003,69,8,1,57,3,0,0,0
0.003,64,5,2,55,2,0,0,0
0.003,68,2,1,62,3,0,0,0
0.003,76,4,1,71,1,0,0,0
0.003,57,4,0,52,1,0,0,0
0.003,62,2,2,56,2,0,0,0
0.003,58,1,3,53,2,0,0,0
0.003,60,0,1,58,1,0,0,0
0.003,72,3,1,67,1,0,0,0
0.003,60,4,1,55,0,0,0,0
0.003,62,2,3,57,0,0,0,0
0.003,72,1,3,66,2,0,0,0
0.003,68,3,2,62,2,0,0,0
0.003,69,3,4,62,0,0,0,0
0.003,70,3,1,65,2,0,0,0
0.003,61,3,0,57,1,0,0,0
0.003,51,1,3,47,0,0,0,0
0.003,66,2,4,58,2,0,0,0
0.003,60,2,2,56,0,0,0,0
0.003,74,3,1,66,4,0,0,0
0.003,62,1,1,58,2,0,0,0
0.003,58,1,0,54,3,0,0,0
0.003,76,3,3,70,1,0,0,0
0.003,65,2,3,60,1,0,0,0
0.003,62,0,2,58,2,0,0,0
0.003,62,3,4,55,0,0,0,0
0.003,53,0,2,51,0,0,0,0
0.003,64,4,3,55,2,0,0,0
0.003,62,2,2,57,1,0,0,0
0.003,68,11,1,56,0,0,0,0
0.003,54,1,1,49,3,0,0,0
0.003,67,4,2,60,1,0,0,0
0.003,61,1,2,56,2,0,0,0
0.003,63,4,0,59,0,0,0,0
0.003,69,4,5,60,0,0,0,0
0.003,63,1,1,60,1,0,0,0
0.003,70,3,3,62,2,0,0,0
0.003,81,13,3,66,0,0,0,0
0.003,60,9,1,50,0,0,0,0
0.003,65,2,3,58,2,0,0,0
0.003,71,10,2,58,1,0,0,0
0.003,64,7,4,52,1,0,0,0
0.003,60,1,1,58,0,0,0,0
0.003,58,1,5,50,2,0,0,0
0.003,52,1,0,48,3,0,0,0
0.003,72,3,2,66,1,0,0,0
0.003,70,7,1,61,1,0,0,0
0.003,67,4,2,59,2,0,0,0
0.003,76,1,5,68,2,0,0,0
0.003,74,3,1,68,2,0,0,0
0.003,68,5,0,63,0,0,0,0
0.003,79,3,2,72,2,0,0,0
0.003,61,2,3,55,1,0,0,0
0.003,61,1,2,56,2,0,0,0
0.003,69,1,0,65,3,0,0,0
0.003,58,0,1,54,3,0,0,0
0.003,69,3,2,63,1,0,0,0
0.003,71,2,3,65,1,0,0,0
0.003,75,0,9,64,2,0,0,0
0.003,70,3,1,65,1,0,0,0
