0.003,10,0,1,9,0,0,0,0
0.003,11,0,0,11,0,0,0,0
0.003,7,0,0,7,0,0,0,0
0.003,12,1,0,11,0,0,0,0
0.003,6,0,0,6,0,0,0,0
0.003,11,1,0,10,0,0,0,0
0.003,8,0,0,7,1,0,0,0
0.003,9,0,0,9,0,0,0,0
0.003,7,1,0,6,0,0,0,0
0.003,8,0,0,8,0,0,0,0
0.003,11,0,0,11,0,0,0,0
0.003,3,0,0,3,0,0,0,0
0.003,5,0,0,5,0,0,0,0
0.003,15,0,0,15,0,0,0,0
0.003,9,0,0,9,0,0,0,0
0.003,3,0,0,3,0,0,0,0
0.003,4,0,0,4,0,0,0,0
0.003,8,0,0,8,0,0,0,0
0.003,8,1,0,7,0,0,0,0
0.003,7,1,0,6,0,0,0,0
0.003,11,0,0,11,0,0,0,0
0.003,8,0,0,8,0,0,0,0
0.003,10,0,0,10,0,0,0,0
0.003,8,0,0,8,0,0,0,0
0.003,11,0,0,11,0,0,0,0
0.003,7,0,0,7,0,0,0,0
0.003,12,0,0,12,0,0,0,0
0.003,14,0,0,14,0,0,0,0
0.003,2,0,0,2,0,0,0,0
0.003,11,0,0,11,0,0,0,0
0.003,3,0,0,3,0,0,0,0
0.003,14,0,0,14,0,0,0,0
0.003,10,0,0,10,0,0,0,0
0.003,14,1,0,13,0,0,0,0
0.003,8,0,0,8,0,0,0,0
0.003,12,0,0,12,0,0,0,0
0.003,9,0,0,9,0,0,0,0
0.003,6,0,1,5,0,0,0,0
0.003,9,0,0,8,1,0,0,0
